EURJPY.X.Open,EURJPY.X.High,EURJPY.X.Low,EURJPY.X.Close,EURJPY.X.Volume,EURJPY.X.Adjusted
136.669998,137.162003,136.613007,136.688004,0,136.688004
136.910995,137.231995,136.796005,136.889999,0,136.889999
136.949005,137.574005,136.800003,136.949997,0,136.949997
137.123001,137.251007,136.889999,137.123993,0,137.123993
137.100006,137.119995,136.819,137.100006,0,137.100006
137.121994,137.371002,137.009003,137.123993,0,137.123993
137.5,137.917999,137.470001,137.503006,0,137.503006
137.880005,137.988998,137.311996,137.893997,0,137.893997
137.501007,137.651001,137.080002,137.514008,0,137.514008
137.235992,137.378006,137.016998,137.210007,0,137.210007
137.072006,137.281006,136.753998,137.070007,0,137.070007
137.022003,137.184998,136.410004,137.014008,0,137.014008
136.731995,137.173996,136.580002,136.712997,0,136.712997
136.746002,137.031006,136.651001,136.746002,0,136.746002
137.009995,137.972,136.990997,137.007004,0,137.007004
138.143005,138.259003,137.720001,138.173996,0,138.173996
137.889999,137.994995,135.981995,137.889999,0,137.889999
136.509995,136.509995,135.820007,136.546997,0,136.546997
136.182007,136.787003,135.880997,136.231003,0,136.231003
136.759995,137.289001,136.619003,136.830002,0,136.830002
137.302994,138.145996,137.302994,137.335999,0,137.335999
138,138.490005,137.744003,137.992996,0,137.992996
138.412994,138.990997,138.347,138.404999,0,138.404999
139.089996,139.095993,138.457001,139.087997,0,139.087997
138.621994,138.791,138.529999,138.630005,0,138.630005
138.832001,139.440002,138.770004,138.809998,0,138.809998
139.414001,140.410004,139.350006,139.427994,0,139.427994
140.578003,141.210007,139.682007,140.554001,0,140.554001
139.869995,140.179001,139.617996,139.904999,0,139.904999
139.722,140.181,139.289993,139.740005,0,139.740005
139.481003,139.757004,138.998001,139.470001,0,139.470001
139.688004,139.688004,138.449997,139.671005,0,139.671005
138.528,139.054993,138.419998,138.542007,0,138.542007
138.660004,139.123001,138.589996,138.641006,0,138.641006
138.835999,138.897003,137.949997,138.820007,0,138.820007
138.434006,138.779999,137.865997,138.468002,0,138.468002
137.565994,137.699997,136.880005,137.610001,0,137.610001
137.479996,137.880005,137.123993,137.509995,0,137.509995
137.360992,137.373001,137.037003,137.393997,0,137.393997
137.679993,137.740997,136.580994,137.673996,0,137.673996
136.841003,137.492996,136.679993,136.876007,0,136.876007
137.766998,137.828003,136.927994,137.787003,0,137.787003
136.848999,137.065002,136.007996,136.813995,0,136.813995
135.664001,136.292007,135.557999,135.669006,0,135.669006
136.238998,136.550003,135.050995,136.190994,0,136.190994
135.615005,136.039001,135.242996,135.617004,0,135.617004
135.897003,136.199997,134.171005,135.882996,0,135.882996
136.225998,136.701996,135.751999,136.246002,0,136.246002
136.567993,136.998001,136.276001,136.604996,0,136.604996
136.753006,136.755005,135.699997,136.772003,0,136.772003
136.033997,136.199005,135.544006,136.067993,0,136.067993
135.440002,136.895996,135.210007,135.453995,0,135.453995
136.759995,137.050003,136.518005,136.817993,0,136.817993
137.085007,137.242004,136.610001,137.151001,0,137.151001
136.975998,137.653,136.899994,136.970001,0,136.970001
137.710007,137.981995,137.416,137.710007,0,137.710007
137.466003,137.710999,137.070007,137.472,0,137.472
137.710007,140.671997,137.677994,137.705994,0,137.705994
141.059998,142.529999,140.389999,141.076004,0,141.076004
142.018997,142.473007,141.746994,141.994003,0,141.994003
142.475006,143.438995,142.449997,142.442001,0,142.442001
143.072006,144.156998,142.223999,143.057999,0,143.057999
142.598007,142.964005,142.369995,142.570007,0,142.570007
142.710007,142.757996,142.100006,142.710007,0,142.710007
142.626007,143.988007,142.589996,142.628998,0,142.628998
144.332001,144.403,143.343994,144.369003,0,144.369003
143.710999,144.550003,143.559998,143.639999,0,143.639999
144.459,145.378998,144.315994,144.470993,0,144.470993
146.276993,146.276993,144.817001,146.317993,0,146.317993
145.210007,146.658997,145.210007,145.199997,0,145.199997
146.481003,147.740005,146.380005,146.466003,0,146.466003
148.128998,149.130005,147.925003,148.169998,0,148.169998
148.292999,148.292999,145.792007,148.311996,0,148.311996
145.686005,147.300995,145.589996,145.669006,0,145.669006
147.235992,147.235992,146.294998,147.289001,0,147.289001
147.024994,147.261993,146.496002,147.022995,0,147.022995
147.059998,147.164001,146.432999,147.080002,0,147.080002
146.830002,147.945007,146.830002,146.809998,0,146.809998
147.828995,148.110001,147.108994,147.824005,0,147.824005
147.546005,148.156006,147.464005,147.520004,0,147.520004
147.625,147.899994,147.033997,147.651993,0,147.651993
147.604996,148.936996,147.440002,147.606003,0,147.606003
148.350006,149.505005,148.289993,148.389999,0,148.389999
149.479996,149.518005,148.199005,149.440994,0,149.440994
148.591003,148.856995,146.858002,148.559006,0,148.559006
147.921005,148.240005,147.080002,147.841995,0,147.841995
146.848007,147.886002,146.699997,146.841003,0,146.841003
147.464005,148.147003,146.955002,147.481003,0,147.481003
147.203995,148.132996,146.886002,147.270004,0,147.270004
146.552002,146.699997,144.960007,146.488998,0,146.488998
145.845993,146.449997,145.343002,145.884003,0,145.884003
146.488998,146.559006,145.820007,146.552994,0,146.552994
146.104996,146.714005,145.955002,146.160995,0,146.160995
146.072998,147.110001,145.955994,146.134995,0,146.134995
146.850006,147.106995,146.699997,146.852997,0,146.852997
146.912994,147.123993,146.455994,146.929993,0,146.929993
146.770004,147.199997,146.479996,146.759995,0,146.759995
146.992996,146.992996,146.479996,146.919998,0,146.919998
146.542999,147.210007,146.503998,146.533997,0,146.533997
146.589996,146.727997,144.779999,146.617996,0,146.617996
145.272995,145.567001,144.813995,145.287994,0,145.287994
144.779999,144.929993,144.770004,144.779999,0,144.779999
144.889999,145.287994,144.376999,144.929993,0,144.929993
143.906006,144.141006,142.332001,143.860001,0,143.860001
142.537994,142.656998,141.391006,142.557007,0,142.557007
140.897995,141.647003,140.792999,140.912003,0,140.912003
141.175995,141.703995,140.738998,141.156998,0,141.156998
141.210007,141.347,140.330002,141.244995,0,141.244995
140.330002,140.865997,139.977005,140.326996,0,140.326996
139.923004,140.477997,139.339996,139.979996,0,139.979996
138.701004,138.854996,137,138.727005,0,138.727005
138.380005,138.781998,135.419998,138.332993,0,138.332993
135.119995,135.932007,134.789001,135.136002,0,135.136002
135.889008,136.807999,135.158997,135.949005,0,135.949005
136.533005,137.623001,136.503006,136.490997,0,136.490997
136.957001,137.098007,135.856995,136.990997,0,136.990997
136.854004,137.281998,134.522995,136.850998,0,136.850998
134.699997,134.830002,130.977997,134.705002,0,134.705002
130.729996,133.529007,130.729996,130.630997,0,130.630997
133.320007,134.029999,132.5,133.330002,0,133.330002
133.910995,134.320999,133.231003,133.871994,0,133.871994
132.701996,134.041,132.559998,132.692993,0,132.692993
134.059998,134.059998,132.557007,134.039993,0,134.039993
132.462006,133.582001,132.462006,132.503998,0,132.503998
133.313004,134.690002,132.401001,133.335007,0,133.335007
134.807007,135.332993,133.889999,134.778,0,134.778
132.733994,134.483002,132.690994,132.740005,0,132.740005
134.792007,135.158997,134.082001,134.820999,0,134.820999
134.559998,134.981003,133.686005,134.598999,0,134.598999
134.315994,135.270996,134.042007,134.296997,0,134.296997
135.070007,136.078003,135.016998,135.106995,0,135.106995
135.910004,136.326996,134.854996,135.919998,0,135.919998
135.550003,136,135.279999,135.606003,0,135.606003
135.190002,135.535004,135.050995,135.139999,0,135.139999
134.261002,135.899002,133.962006,134.285004,0,134.285004
135.906998,136.054001,135.328003,135.953003,0,135.953003
135.328995,135.878998,134.960007,135.287003,0,135.287003
135.229004,135.317993,133.559998,135.248993,0,135.248993
135.477997,135.604004,134.449997,135.509003,0,135.509003
134.738998,135.475006,134.723007,134.748993,0,134.748993
134.764008,135.201996,134.569,134.809998,0,134.809998
135.020004,135.352997,133.570007,135.028,0,135.028
133.759003,134.167007,133.449997,133.729996,0,133.729996
133.809998,134.572998,133.772995,133.727005,0,133.727005
134.337997,134.369995,133.660004,134.339996,0,134.339996
133.740997,133.779999,132.406998,133.770996,0,133.770996
132.554001,133.585999,132.117996,132.550003,0,132.550003
132.460007,132.5,131.229004,132.419998,0,132.419998
130.897995,131.692993,130.856003,130.931,0,130.931
131.552002,131.854004,129.759995,131.522003,0,131.522003
129.626007,129.938004,128.225006,129.600998,0,129.600998
128.089005,128.987,127.667999,128.061005,0,128.061005
128.869003,128.990005,127.167,128.889999,0,128.889999
127.223,128.600006,127.208,127.18,0,127.18
128.289993,129.128006,128.080002,128.309998,0,128.309998
128.503006,128.815002,128.259995,128.546005,0,128.546005
130.197998,130.727997,128.386993,130.257004,0,130.257004
128.854004,130.473007,128.710007,128.820999,0,128.820999
129.876999,130.927002,129.302994,129.889008,0,129.889008
131.044006,131.5,130.350998,131.082993,0,131.082993
130.621002,131.380005,130.600998,130.613998,0,130.613998
131.039993,131.044006,129.919998,131.009003,0,131.009003
129.75,129.852005,129.029999,129.727005,0,129.727005
129.761002,130.162994,129.330002,129.787003,0,129.787003
129.957993,130.233002,128.684006,129.957993,0,129.957993
128.839005,129.397003,128.432999,128.863007,0,128.863007
128.761993,130.371994,128.610001,128.776001,0,128.776001
130.097,130.955002,130.016006,130.110001,0,130.110001
130.701004,131.276993,130.498993,130.701004,0,130.701004
130.641006,131.009995,130.089996,130.626007,0,130.626007
130.156006,130.320007,129.442993,130.171005,0,130.171005
129.509003,129.755997,128.389008,129.511002,0,129.511002
128.593994,128.759995,127.278,128.576996,0,128.576996
127.490997,127.802002,126.598,127.517998,0,127.517998
126.919998,127.581001,126.086998,126.919998,0,126.919998
127.170998,127.440002,126.301003,127.170998,0,127.170998
127.182999,128.078003,126.793999,127.202003,0,127.202003
128.070999,128.690002,127.792999,128.074005,0,128.074005
128.408005,128.654999,127.606003,128.419998,0,128.419998
128.138,128.666,127.470001,128.115005,0,128.115005
128.457993,128.932999,128.201004,128.498993,0,128.498993
128.625,129.475998,127.887001,128.632996,0,128.632996
129.307007,130.104004,128.839005,129.309998,0,129.309998
129.229996,129.860992,129.005005,129.223999,0,129.223999
129.578003,130.604996,129.356003,129.559998,0,129.559998
130.369995,132.834,130.259003,130.309006,0,130.309006
132.210999,134.220993,131.313995,132.199997,0,132.199997
133.957001,135.220001,133.957001,133.957993,0,133.957993
134.403,134.667999,133.710007,134.376999,0,134.376999
133.901001,134.460007,133.126007,133.889999,0,133.889999
134.112,135.647003,134.072998,134.130005,0,134.130005
135.375,135.949997,134.222,135.410004,0,135.410004
134.608002,135.199997,134.121002,134.610001,0,134.610001
134.117996,134.190002,133.490997,134.089996,0,134.089996
133.858994,135.268997,133.766006,133.876999,0,133.876999
134.425995,135.479996,134.235001,134.460007,0,134.460007
135.259003,136.404007,135.218002,135.240005,0,135.240005
135.899994,136.557007,135.722,135.901001,0,135.901001
136.574005,136.927994,135.809998,136.563004,0,136.563004
135.787003,135.819,133.940002,135.787994,0,135.787994
134.455994,134.75,133.938995,134.468002,0,134.468002
134.557999,135.315994,134.259995,134.544998,0,134.544998
134.459,135.307007,133.720993,134.479996,0,134.479996
133.600006,133.802994,133.229996,133.610992,0,133.610992
133.419998,134.453995,133.098999,133.389999,0,133.389999
133.906998,134.888,133.796997,133.869003,0,133.869003
134.809998,135.837006,134.738998,134.848007,0,134.848007
135.690002,136.320999,135.417999,135.709,0,135.709
136.121002,136.136993,135.158005,136.072006,0,136.072006
136.391006,138.613007,136.100006,136.330002,0,136.330002
138.304001,140.039993,138.080002,138.278,0,138.278
139.962997,141.029999,139.565994,139.923996,0,139.923996
139.395004,140.673996,139.042999,139.401993,0,139.401993
139.472,140.528,139.046005,139.518997,0,139.518997
140.524994,140.977997,139.391006,140.509003,0,140.509003
140.470001,140.651993,138.438995,140.438004,0,140.438004
139.009995,139.492004,138.559998,138.960007,0,138.960007
138.983002,139.179001,138.007996,138.934006,0,138.934006
138.369995,139.070007,138.179001,138.309006,0,138.309006
139.160004,139.983002,138.309998,139.147995,0,139.147995
138.768005,139.841003,138.723007,138.740005,0,138.740005
140.389999,140.389999,139.470001,140.432999,0,140.432999
139.889008,139.949005,138.938995,139.856995,0,139.856995
139.479996,140.578003,139.279999,139.509003,0,139.509003
139.998993,139.998993,138.274002,139.983994,0,139.983994
138.410004,139.160004,138.289993,138.391998,0,138.391998
138.794998,138.830994,137.692993,138.770996,0,138.770996
138.460999,138.649994,137.804001,138.460007,0,138.460007
134.445999,137.169998,134.445999,134.556,0,134.556
137.619003,137.619003,135.912994,137.576996,0,137.576996
136.272995,137.339996,136.065994,136.259003,0,136.259003
136.102005,136.873001,136.102005,136.108994,0,136.108994
136.389008,136.835999,136.061005,136.406998,0,136.406998
134.600998,135.970001,134.600998,134.567993,0,134.567993
135.479996,135.660004,133.511993,135.460007,0,135.460007
134.862,134.862,133.399994,134.839996,0,134.839996
133.839996,135,133.460007,133.772995,0,133.772995
134.582001,137.25,134.369995,134.595993,0,134.595993
136.328995,137.761993,135.891998,136.311005,0,136.311005
135.763,136.255005,135.309998,135.809998,0,135.809998
135.75,136.339996,135.552002,135.740005,0,135.740005
135.522003,135.570007,134.779999,135.539993,0,135.539993
135.119995,135.270004,134.481995,135.115997,0,135.115997
134.440002,135.041,134.352997,134.449997,0,134.449997
134.643005,135.529999,134.509995,134.643005,0,134.643005
135.468994,135.619995,134.856003,135.449997,0,135.449997
135.524994,136.419998,135.477997,135.528,0,135.528
136.100006,136.263,135.529999,136.093994,0,136.093994
135.783997,137.057999,135.748993,135.778,0,135.778
136.699997,136.968002,136.360001,136.669998,0,136.669998
136.759995,136.841003,136.320007,136.722,0,136.722
136.108002,136.464005,135.714005,136.123993,0,136.123993
135.75,137.289993,135.578003,135.731995,0,135.731995
136.059998,136.410995,135.869995,136.059998,0,136.059998
135.733994,136.151993,135.548996,135.764008,0,135.764008
135.287003,135.893997,135,135.285995,0,135.285995
136.039993,136.460999,135.837997,136.005997,0,136.005997
136.244995,136.557007,135.578995,136.255005,0,136.255005
136.25,136.910004,136.212997,136.25,0,136.25
137.270004,138.365997,136.792007,137.266998,0,137.266998
138.130997,138.847,138.070999,138.080002,0,138.080002
138.649994,138.841995,138.080002,138.632996,0,138.632996
138.766998,138.847,137.951996,138.768005,0,138.768005
137.977005,138.362,137.610001,137.934998,0,137.934998
137.804993,137.891998,137.095001,137.835999,0,137.835999
137.182007,137.570007,137.089996,137.179993,0,137.179993
137.772995,138.630005,137.751007,137.759003,0,137.759003
138.690002,138.820007,138.199997,138.675003,0,138.675003
138.479996,138.923004,136.259003,138.462997,0,138.462997
137.639999,138.580002,136.669998,137.673004,0,137.673004
137.085999,137.582001,135.608002,136.923004,0,136.923004
136.065002,136.324005,135.281006,136.108994,0,136.108994
136.033997,136.589996,135.348007,136.087006,0,136.087006
135.975998,136.304001,135.675003,135.988007,0,135.988007
135.940002,136.212997,134.682007,135.927994,0,135.927994
135.231003,135.759003,134.733002,135.201004,0,135.201004
135.237,135.345001,133.153,135.179993,0,135.179993
133.589996,133.589996,132.237,133.559998,0,133.559998
132.899994,133.339996,132.738998,132.880005,0,132.880005
133.281006,134.320999,132.970001,133.270004,0,133.270004
134.559998,135.173004,134.240005,134.580002,0,134.580002
134.869003,136.020004,134.755005,134.931,0,134.931
136.126007,136.830002,135.714005,136.104996,0,136.104996
137,137,135.529999,136.996994,0,136.996994
136.089996,136.403,135.001007,136.098999,0,136.098999
135.690002,136.315994,135.130005,135.740005,0,135.740005
136.095001,137.069,136.095001,136.100998,0,136.100998
136.899994,137.067993,136.054001,136.858002,0,136.858002
135.425003,136.117004,134.848999,135.490005,0,135.490005
134.796997,134.906006,133.5,134.832001,0,134.832001
133.559998,134.673996,133.149994,133.520004,0,133.520004
134.470001,134.742996,134.009995,134.479996,0,134.479996
134.468994,135.335007,134.119995,134.401001,0,134.401001
134.807007,134.873993,133.945999,134.820999,0,134.820999
134.556,134.940002,134.229996,134.576996,0,134.576996
134.869995,135.097,133.580002,134.906006,0,134.906006
133.895004,134.220993,133.457993,133.863007,0,133.863007
134.117996,134.699997,133.987,134.089996,0,134.089996
134.639999,135.699005,134.578003,134.647003,0,134.647003
134.865005,135.524002,134.406998,134.850006,0,134.850006
135.496002,135.619995,134.610992,135.470001,0,135.470001
134.800003,135.453995,134.720001,134.764008,0,134.764008
135.339996,136.858002,135.069,135.322998,0,135.322998
136.548996,136.932007,136.220001,136.619995,0,136.619995
136.304001,136.591003,136.018005,136.289993,0,136.289993
136.339996,136.610001,136.145004,136.289993,0,136.289993
136.363007,136.720001,134.800003,136.350006,0,136.350006
135.339996,135.869003,134.960007,135.330002,0,135.330002
135.470001,135.759995,135.080002,135.490005,0,135.490005
135.360001,136.209,135.259995,135.360001,0,135.360001
136,136.378006,135.960007,135.990005,0,135.990005
135.985992,136.050003,134.160995,135.979996,0,135.979996
133.973007,134.229004,133.434006,133.919998,0,133.919998
133.667007,133.735992,133.156006,133.658997,0,133.658997
133.761002,133.761002,132.738007,133.776001,0,133.776001
132.919998,133.483002,132.716003,132.919006,0,132.919006
132.035004,133.016006,131.578003,132.050003,0,132.050003
133.003006,133.365005,132.389999,133.009995,0,133.009995
132.837006,133.182999,132.619003,132.830994,0,132.830994
133.041,133.110001,132.539001,133.042007,0,133.042007
132.729996,132.882004,131.845001,132.727005,0,132.727005
131.998001,132.692001,131.860992,132.007996,0,132.007996
132.442993,132.707001,131.643997,132.429993,0,132.429993
132.175995,133.173004,132.175995,132.229996,0,132.229996
132.397995,132.766006,131.740005,132.408005,0,132.408005
132.153,132.389999,131.740005,132.154999,0,132.154999
132.119995,132.565002,131.522995,132.100006,0,132.100006
132.496002,132.5,131.576004,132.509995,0,132.509995
130.863007,132.186005,130.863007,130.899994,0,130.899994
131.720001,131.759995,131.195999,131.722,0,131.722
131.376007,131.766006,131.089996,131.369995,0,131.369995
131.807999,132.210007,131.429993,131.796997,0,131.796997
131.826004,131.830002,131.009003,131.820007,0,131.820007
130.759995,131.020004,130.552002,130.768997,0,130.768997
130.770004,130.770004,130.210999,130.781998,0,130.781998
130.386002,130.720993,129.75,130.369995,0,130.369995
130.320007,130.345001,129.899994,130.320999,0,130.320999
130.072006,130.141006,129.667999,130.029999,0,130.029999
129.994003,130.276001,129.813004,129.960007,0,129.960007
130.223999,130.772003,129.772003,130.220001,0,130.220001
130.608002,130.919998,130.317993,130.600006,0,130.600006
130.75,133.834,130.160004,130.75,0,130.75
133.897995,134.528,133.350998,133.884003,0,133.884003
134.048996,134.048996,133.279999,134.039993,0,134.039993
133.572006,133.858002,133.470001,133.565994,0,133.565994
133.889999,134.214996,133.759995,133.878998,0,133.878998
134.037994,134.050995,132.779007,134.029999,0,134.029999
133.220001,133.770004,132.867004,133.238007,0,133.238007
132.744995,133.210007,132.460007,132.759995,0,132.759995
133.126999,133.511002,132.867996,133.100006,0,133.100006
133.016006,133.488007,132.901993,133.050995,0,133.050995
133.177002,133.229996,132.649994,133.160004,0,133.160004
132.759995,133.623001,131.054001,132.764999,0,132.764999
131.845001,132.313004,131.658005,131.845001,0,131.845001
132.257004,132.697006,132.100006,132.240005,0,132.240005
132.5,132.520004,131.673996,132.5,0,132.5
131.929993,131.990005,131.559998,131.919998,0,131.919998
131.906998,131.955002,131.559998,131.906998,0,131.906998
131.830002,132.451996,131.830002,131.824997,0,131.824997
132.102005,132.330002,131.389999,132.106995,0,132.106995
131.679993,131.903,131.449997,131.703003,0,131.703003
131.720001,131.759995,130.647995,131.699997,0,131.699997
130.612,130.679993,130.570007,130.612,0,130.612
130.550003,130.630005,128.908005,130.576004,0,130.576004
129.298996,129.455994,127.510002,129.300003,0,129.300003
128.037003,128.059998,127.019997,128.031998,0,128.031998
127.82,128.212006,126.839996,127.804001,0,127.804001
128.408005,128.940002,128.084,128.417999,0,128.417999
128.029999,128.440002,127.379997,128.069,0,128.069
127.755997,127.991997,127.650002,127.730003,0,127.730003
127.760002,128.507996,127.639999,127.769997,0,127.769997
127.800003,128.742996,127.732002,127.809998,0,127.809998
128.356995,128.375,127.707001,128.328995,0,128.328995
127.739998,127.93,127.369003,127.75,0,127.75
127.860001,128.548004,127.787003,127.860001,0,127.860001
128.259995,128.335999,126.692001,128.261993,0,128.261993
127.440002,127.764999,126.220001,127.388,0,127.388
128.048004,128.408005,127.440002,128.039993,0,128.039993
128,128.488007,127.852997,128.020004,0,128.020004
128.309998,128.507004,127.809998,128.294998,0,128.294998
128.580002,129.212006,128.264008,128.589996,0,128.589996
129.160004,129.985992,128.947006,129.151993,0,129.151993
130.044006,132.244003,129.600006,130.039993,0,130.039993
131.363998,131.992004,131.270004,131.369995,0,131.369995
131.677994,131.951004,131.029999,131.669998,0,131.669998
130.860992,130.940002,130.139008,130.880997,0,130.880997
131.061996,131.634995,130.634995,131.020004,0,131.020004
130.860001,131.014999,130.212006,130.869995,0,130.869995
130.320007,130.886993,128.804001,130.322006,0,130.322006
129.410004,129.919006,128.285004,129.410004,0,129.410004
130.028,130.029999,128.251007,130.037003,0,130.037003
127.778,127.940002,125.856003,127.739998,0,127.739998
127.279999,127.639,126.452003,127.305,0,127.305
127.583,127.942001,127.255997,127.567001,0,127.567001
127.793999,128.151993,126.674004,127.75,0,127.75
127.174004,127.348999,126.660004,127.135002,0,127.135002
127.094002,127.094002,126.040001,127.075996,0,127.075996
125.805,125.879997,125.089996,125.785004,0,125.785004
125.139999,125.540001,124.529999,125.103996,0,125.103996
124.530998,124.556,123.072998,124.545998,0,124.545998
123.359001,123.584,122.472,123.334999,0,123.334999
123.422997,124.441002,123.32,123.434998,0,123.434998
124.709999,124.987,124.236,124.668999,0,124.668999
124.220001,124.348999,122.521004,124.160004,0,124.160004
122.367996,123.649002,122.117996,122.389999,0,122.389999
123.890999,124.345001,123.230003,123.93,0,123.93
123.339996,124.244003,123.277,123.32,0,123.32
124.427002,125.262001,123.959999,124.43,0,124.43
125.107002,125.107002,124.230003,125.110001,0,125.110001
124.973999,124.973999,124.253998,124.948997,0,124.948997
123.959999,124.482002,123.050003,123.939003,0,123.939003
124.379997,126.719002,123.741997,124.424004,0,124.424004
126.117996,126.924004,126.089996,126.140999,0,126.140999
127.028,127.139999,126.135002,127.028999,0,127.028999
126.329002,126.459999,125.120003,126.349998,0,126.349998
125.629997,126.109001,125.550003,125.628998,0,125.628998
126.512001,126.620003,125.348999,126.471001,0,126.471001
126.024002,126.183998,125.300003,125.984001,0,125.984001
125.641998,126.059998,125.220001,125.665001,0,125.665001
125.991997,126.252998,124.700996,125.983002,0,125.983002
125.949997,126.210999,125.529999,125.943001,0,125.943001
125.657997,126.120003,125.410004,125.648003,0,125.648003
125.974998,126.436996,125.940002,125.978996,0,125.978996
126.594002,127.031998,126.510002,126.57,0,126.57
126.970001,127.425003,126.795998,126.962997,0,126.962997
127.181999,127.800003,126.790001,127.209999,0,127.209999
127.316002,128.210007,126.959999,127.355003,0,127.355003
127.983002,128.160004,127.433998,128.009995,0,128.009995
127.279999,127.337997,126.467003,127.279999,0,127.279999
126.660004,126.660004,125.282997,126.681,0,126.681
125.589996,125.823997,125.080002,125.620003,0,125.620003
125.085999,125.178001,122.570999,125.077003,0,125.077003
123.339996,124.224998,123.269997,123.287003,0,123.287003
123.5,123.711998,122.858002,123.521004,0,123.521004
123.164001,123.981003,123.128998,123.171997,0,123.171997
123.685997,123.849998,123.016998,123.690002,0,123.690002
123.394997,123.410004,122.739998,123.410004,0,123.410004
123.150002,123.559998,122.75,123.160004,0,123.160004
122.124001,123.288002,121.720001,122.019997,0,122.019997
123.332001,124.429001,123.254997,123.335999,0,123.335999
124.010002,124.311996,123.540001,124.080002,0,124.080002
124.133003,124.907997,123.446999,124.135002,0,124.135002
123.599998,125.466003,123.400002,123.553001,0,123.553001
125.179001,125.309998,124.815002,125.166,0,125.166
125.172997,125.914001,124.709,125.217003,0,125.217003
125.658997,126.040001,125.440002,125.662003,0,125.662003
126.300003,126.449997,122.570999,126.349998,0,126.349998
122.779999,122.910004,121.765999,122.739998,0,122.739998
122.024002,122.850998,121.876999,122.019997,0,122.019997
122.635002,122.747002,122.120003,122.627998,0,122.627998
122.718002,123.235001,122.330002,122.699997,0,122.699997
122.889999,123.121002,122.110001,122.860001,0,122.860001
122.386002,122.448997,121.480003,122.322998,0,122.322998
122.209,123.704002,122.169998,122.279999,0,122.279999
123.369003,124.400002,123.322998,123.333,0,123.333
124.208,124.265999,123.625999,124.189003,0,124.189003
123.870003,124.620003,123.699997,123.866997,0,123.866997
124.108002,124.108002,123.071999,124.099998,0,124.099998
122.964996,123.398003,122.901001,122.955002,0,122.955002
123.411003,124.160004,123.233002,123.400002,0,123.400002
123.338997,123.906998,122.977997,123.260002,0,123.260002
123.629997,123.768997,122.967003,123.580002,0,123.580002
123.119003,124.033997,123.084,123.099998,0,123.099998
123.489998,123.495003,122.389999,123.5,0,123.5
122.620003,122.709999,122.347,122.623001,0,122.623001
122.669998,123.099998,122.519997,122.68,0,122.68
122.822998,123.057999,122.269997,122.844002,0,122.844002
122.764,123.063004,122.220001,122.775002,0,122.775002
123.033997,123.884003,122.931999,123.040001,0,123.040001
123.579002,124.18,123.32,123.559998,0,123.559998
123.203003,123.310997,121.900002,123.220001,0,123.220001
122.421997,122.484001,121.088997,122.470001,0,122.470001
121.455002,121.648003,120.929001,121.387001,0,121.387001
121.095001,122.078003,120.917999,121.110001,0,121.110001
122.043999,122.651001,121.693001,122.07,0,122.07
121.783997,121.878998,121.330002,121.790001,0,121.790001
121.780998,121.856003,120.338997,121.774002,0,121.774002
121.103996,121.156998,120.440002,121.142998,0,121.142998
119.679001,120.291,119.003998,119.691002,0,119.691002
119.858002,120.099998,118.514,119.917,0,119.917
118.904999,119.431,118.723999,118.922997,0,118.922997
119.214996,119.214996,115.515999,119.194,0,119.194
118.051003,118.066002,116.914001,117.900002,0,117.900002
118.779999,119.120003,118,118.728996,0,118.728996
117.511002,118.639,117.339996,117.545998,0,117.545998
117.739998,118.602997,117.448997,117.752998,0,117.752998
118.481003,120.787003,118.176003,118.519997,0,118.519997
118.852997,119.378998,109.598999,118.804001,0,118.804001
112.824997,113.18,111.419998,112.749001,0,112.749001
112.059998,113.692001,111.938004,112.126999,0,112.126999
113.728996,114.293999,112.956001,113.718002,0,113.718002
114.262001,114.744003,113.507004,114.327003,0,114.327003
114.431,114.551003,113.699997,114.460999,0,114.460999
114.036003,114.5,113.970001,114.045998,0,114.045998
114.250999,114.250999,112.475998,114.25,0,114.25
111.933998,112.051003,110.852997,111.875999,0,111.875999
112.178001,112.290001,111.317001,112.239998,0,112.239998
111.522003,111.818001,110.886002,111.529999,0,111.529999
111.183998,113.544998,111.135002,111.202003,0,111.202003
113.348,116.050003,113.294998,113.357002,0,113.357002
115.822998,116.209,114.967003,115.859001,0,115.859001
115.432999,118.005997,115.432999,115.473999,0,115.473999
116.802002,118.383003,116.777,116.830002,0,116.830002
116.571999,117.620003,116.367996,116.573997,0,116.573997
117.482002,117.558998,116.799004,117.504997,0,117.504997
116.884003,117.528,116.545998,116.889,0,116.889
118.046997,118.435997,116.181,118.111,0,118.111
116.695999,117.261002,116.426003,116.719002,0,116.719002
116.567001,116.931,116.300003,116.625999,0,116.625999
116.025002,116.056999,114.489998,116.028999,0,116.028999
115.172997,117.102997,115.172997,115.197998,0,115.197998
116.189003,116.422997,115.849998,116.174004,0,116.174004
116.113998,116.150002,113.998001,116.091003,0,116.091003
114.286003,114.728996,114.029999,114.272003,0,114.272003
114.250999,114.768997,113.168999,114.305,0,114.305
113.382004,113.602997,112.959999,113.360001,0,113.360001
112.959,113.230003,112.492996,113.003998,0,113.003998
112.709,112.878998,112.337997,112.672997,0,112.672997
113.124001,113.714996,113.005997,113.234001,0,113.234001
113.392998,113.577003,113.035004,113.384003,0,113.384003
113.321999,113.458,112.807999,113.305,0,113.305
113.119003,113.338997,112.714996,113.117996,0,113.117996
113.393997,114.019997,112.755997,113.397003,0,113.397003
113.041,113.265999,112.681,113.075996,0,113.075996
