CL.F.Open,CL.F.High,CL.F.Low,CL.F.Close,CL.F.Volume,CL.F.Adjusted
64.760002,66.25,64.629997,65.800003,685750,65.800003
65.989998,66.300003,64.470001,65.449997,857572,65.449997
65.099998,65.400002,63.419998,64.150002,891063,64.150002
63.43,64.290001,63.119999,63.389999,797814,63.389999
63.919998,64.18,61.25,61.790001,1029408,61.790001
61.700001,62.09,60.27,61.150002,929578,61.150002
60.43,60.77,58.07,59.200001,933307,59.200001
59.119999,60.830002,59.099998,59.290001,736917,59.290001
59.349998,59.73,58.389999,59.189999,580600,59.189999
58.98,60.900002,58.200001,60.599998,650324,60.599998
60.709999,61.639999,59.720001,61.34,340401,61.34
61.450001,61.990002,60.880001,61.68,181179,61.68
61.630001,62.740002,61.580002,61.900002,794481,61.900002
61.630001,61.860001,60.919998,61.68,466924,61.68
61.34,63.09,60.75,62.77,592603,62.77
62.599998,63.73,62.330002,63.549999,460597,63.549999
63.599998,64.239998,63.060001,63.91,469853,63.91
64.059998,64.080002,62.639999,63.009998,562670,63.009998
62.790001,63.439999,61.360001,61.639999,768409,61.639999
61.549999,61.830002,60.18,60.990002,812505,60.990002
61.34,61.599998,60.130001,61.25,613514,61.25
61.549999,62.790001,61.099998,62.57,599266,62.57
62.580002,63.279999,62.169998,62.599998,634953,62.599998
62.299999,62.580002,60.580002,61.150002,879119,61.150002
61.330002,61.400002,59.950001,60.119999,720510,60.119999
60.27,62.18,60.139999,62.040001,659722,62.040001
62.099998,62.330002,60.669998,61.360001,537990,61.360001
61.369999,61.970001,60.27,60.709999,747738,60.709999
60.869999,61.330002,60.110001,60.959999,665017,60.959999
60.950001,61.540001,60.82,61.189999,430201,61.189999
61.189999,62.540001,61.080002,62.34,202493,62.34
62.23,62.349998,61.360001,62.060001,115962,62.060001
62.099998,63.810001,62.080002,63.400002,717709,63.400002
63.720001,65.550003,63.580002,65.169998,763768,65.169998
65.5,65.739998,64.139999,64.300003,689172,64.300003
64.279999,66,64.110001,65.879997,752994,65.879997
65.900002,66.550003,65.080002,65.550003,585899,65.550003
65.529999,66.410004,64.529999,65.25,670811,65.25
64.699997,65.129997,63.720001,64.379997,697678,64.379997
64.690002,65.260002,64.160004,64.940002,562819,64.940002
64.910004,65.419998,62.799999,63.009998,582742,63.009998
62.889999,63.860001,62.860001,63.509998,527289,63.509998
63.59,63.639999,62.060001,63.369999,760596,63.369999
63.599998,64.120003,63.07,63.540001,588597,63.540001
63.700001,63.790001,61.810001,62.060001,753262,62.060001
62,63.610001,61.93,63.419998,655831,63.419998
63.299999,65.860001,63.200001,65.510002,840280,65.510002
65.589996,67.449997,65.150002,66.82,963017,66.82
66.75,67.330002,66,67.07,687468,67.07
67.18,67.760002,66.699997,67.389999,624203,67.389999
67.239998,67.739998,66.129997,66.220001,560076,66.220001
66.419998,66.75,65.559998,66.519997,486076,66.519997
66.68,68.910004,66.559998,68.470001,221664,68.470001
68.75,69.559998,67.980003,68.290001,125993,68.290001
68.260002,68.620003,67.5,68.379997,724906,68.379997
68.220001,69.029999,67.139999,68.639999,740941,68.639999
68.949997,69.379997,67.540001,67.699997,832296,67.699997
67.75,68.18,67.110001,68.050003,764049,68.050003
68.029999,68.779999,67.709999,68.190002,660549,68.190002
68.209999,68.360001,67.639999,68.099998,542549,68.099998
68.150002,69.339996,67.169998,68.57,755186,68.57
68.559998,68.900002,66.849998,67.25,694771,67.25
67.489998,68.139999,66.919998,67.93,789367,67.93
67.68,68.599998,67.209999,68.43,691219,68.43
68.5,69.970001,68.120003,69.720001,690876,69.720001
69.849998,70.839996,69.510002,70.730003,758916,70.730003
70.029999,70.400002,67.629997,69.059998,1253566,69.059998
70.050003,71.360001,69.849998,71.139999,863386,71.139999
71.230003,71.889999,70.559998,71.360001,749808,71.360001
71.449997,71.629997,70.449997,70.699997,634145,70.699997
70.540001,71.260002,70.260002,70.959999,592826,70.959999
71.150002,71.919998,70.419998,71.309998,815289,71.309998
71.019997,71.589996,70.660004,71.489998,574279,71.489998
71.559998,72.300003,71.089996,71.489998,562639,71.489998
71.599998,71.75,70.989998,71.279999,211785,71.279999
71.470001,72.589996,71.25,72.239998,119892,72.239998
72.529999,72.830002,71.900002,72.129997,723458,72.129997
72.110001,72.260002,71.190002,71.839996,702791,71.839996
71.830002,72,70.519997,70.709999,640725,70.709999
70.650002,70.800003,67.419998,67.879997,955354,67.879997
66.489998,67.349998,65.919998,66.730003,1059750,66.730003
66.849998,68.669998,66.349998,68.209999,726886,68.209999
68.239998,68.300003,66.559998,67.040001,917563,67.040001
67.07,67.339996,65.510002,65.809998,781103,65.809998
65.709999,66.040001,64.57,64.75,696050,64.75
64.940002,65.57,64.220001,65.519997,714674,65.519997
65.510002,65.959999,64.269997,64.730003,708829,64.730003
65.07,66.07,64.809998,65.949997,675041,65.949997
65.980003,66.239998,65.150002,65.739998,571224,65.739998
65.559998,66.349998,64.849998,66.099998,558281,66.099998
66.050003,66.699997,65.870003,66.360001,524411,66.360001
66.010002,66.889999,65.519997,66.639999,626398,66.639999
66.620003,67.160004,66.360001,66.889999,460168,66.889999
66.620003,67.160004,64.290001,65.059998,512591,65.059998
64.400002,65.980003,63.59,65.849998,218933,65.849998
65.82,65.900002,64.389999,65.07,122646,65.07
65.110001,66.529999,65.010002,66.220001,801625,66.220001
65.339996,66.220001,64.339996,65.540001,760719,65.540001
65.93,69.379997,65.709999,68.580002,1136232,68.580002
68.75,69.440002,67.779999,68.080002,816207,68.080002
68.209999,70.910004,67.720001,70.529999,848537,70.529999
70.68,73.059998,70.559998,72.760002,775155,72.760002
72.269997,74.029999,72.199997,73.449997,717347,73.449997
73.330002,74.459999,72.93,74.150002,602399,74.150002
73.620003,74.349998,72.510002,73.940002,652167,73.940002
NA,NA,NA,NA,NA,NA
74.349998,74.800003,72.529999,72.940002,841632,72.940002
73.160004,74.010002,72.139999,73.800003,611419,73.800003
73.870003,74.279999,72.989998,73.849998,533003,73.849998
74.040001,74.699997,73.650002,74.110001,586829,74.110001
74.199997,74.260002,70.019997,70.379997,861726,70.379997
70.599998,71.239998,69.230003,70.330002,707887,70.330002
70.379997,71.660004,69.839996,71.010002,530277,71.010002
70.519997,70.870003,67.580002,68.059998,530480,68.059998
68.029999,68.440002,67.029999,68.080002,440727,68.080002
67.610001,69.059998,67.040001,68.760002,187313,68.760002
69,70.169998,67.800003,69.459999,103220,69.459999
69.389999,71.099998,69.370003,70.459999,500967,70.459999
68.169998,69.309998,67.599998,67.889999,555915,67.889999
67.800003,69.050003,67.559998,68.519997,524591,68.519997
68.769997,69.699997,68.199997,69.300003,622913,69.300003
69.379997,69.919998,68.919998,69.610001,489059,69.610001
69.580002,69.769997,68.260002,68.690002,460450,68.690002
69.010002,70.43,68.800003,70.129997,463011,70.129997
70.050003,70.220001,67.980003,68.760002,519070,68.760002
68.43,68.519997,67.309998,67.660004,576561,67.660004
67.860001,69.360001,66.919998,68.959999,531071,68.959999
68.989998,69.239998,67.870003,68.489998,476615,68.489998
68.650002,69.919998,68.5,69.010002,495605,69.010002
68.900002,69.830002,68.809998,69.169998,485027,69.169998
69.089996,69.370003,66.32,66.940002,760313,66.940002
66.790001,67.410004,66.489998,66.809998,509401,66.809998
66.739998,67.870003,66.139999,67.629997,524490,67.629997
67.779999,67.949997,65.709999,67.199997,578219,67.199997
67.419998,68.370003,66.580002,67.040001,538484,67.040001
66.620003,66.900002,64.510002,65.010002,573473,65.010002
64.949997,65.519997,64.43,65.459999,383380,65.459999
65.470001,66.389999,65.300003,65.910004,171403,65.910004
65.910004,66.68,65.589996,66.43,112709,66.43
66.620003,68.099998,66.519997,67.349998,437164,67.349998
66.080002,68.150002,65.980003,67.860001,581899,67.860001
68.07,68.120003,67.32,67.830002,450690,67.830002
67.900002,69.309998,67.779999,68.720001,517796,68.720001
68.57,68.970001,68.339996,68.870003,332612,68.870003
68.93,69.199997,68.209999,68.529999,426833,68.529999
68.540001,69.760002,68.370003,69.510002,497095,69.510002
69.709999,70.5,69.550003,70.25,445584,70.25
70.059998,70.360001,69.639999,69.800003,419739,69.800003
70.120003,71.400002,69.080002,69.870003,785981,69.870003
69.43,69.589996,68.559998,68.720001,542104,68.720001
68.639999,69.019997,67,67.769997,633824,67.769997
67.879997,68.080002,66.860001,67.75,530895,67.75
67.82,68.519997,67.330002,67.540001,571174,67.540001
67.529999,70.010002,67.480003,69.25,676869,69.25
69.889999,71.260002,69.5,70.370003,800543,70.370003
70.239998,70.279999,68.349998,68.589996,684937,68.589996
68.790001,69.910004,67.940002,68.989998,611075,68.989998
68.93,69.720001,68.529999,68.910004,422294,68.910004
68.800003,70.419998,68.529999,69.849998,234202,69.849998
69.709999,71.5,69.650002,71.120003,125208,71.120003
71.389999,71.809998,70.730003,70.800003,607520,70.800003
70.199997,71.800003,69.980003,70.779999,855943,70.779999
71.139999,72.739998,71.139999,72.080002,576894,72.080002
72.25,72.779999,71.889999,72.279999,551280,72.279999
72.089996,72.379997,71.470001,71.57,464463,71.57
72.010002,72.599998,71.709999,72.120003,454549,72.120003
72.18,73.730003,71.879997,73.25,544047,73.25
73.290001,75.769997,72.949997,75.300003,601451,75.300003
75.419998,75.910004,74.93,75.230003,463615,75.230003
75.120003,76.900002,74.300003,76.410004,698817,76.410004
76.18,76.470001,73.879997,74.330002,687949,74.330002
74.669998,75.220001,73.839996,74.339996,613218,74.339996
74.400002,74.580002,73.07,74.290001,554938,74.290001
74.209999,75.279999,74,74.959999,623537,74.959999
74.660004,75.080002,72.379997,73.169998,652737,73.169998
72.68,72.760002,70.510002,70.970001,783962,70.970001
70.989998,72.010002,70.639999,71.339996,626668,71.339996
71.849998,72.699997,70.849998,71.779999,568610,71.779999
71.720001,72.290001,71.019997,71.919998,535003,71.919998
72.169998,72.43,69.43,69.75,651584,69.75
70.029999,70.029999,68.470001,68.650002,215337,68.650002
68.68,69.769997,68.559998,69.120003,108311,69.120003
69.410004,69.650002,68.269997,69.169998,513770,69.169998
69.550003,69.660004,65.739998,66.43,853265,66.43
66.169998,67.720001,66.050003,66.82,775963,66.82
66.360001,67.650002,65.989998,67.330002,573096,67.330002
66.949997,67.879997,66.199997,67.589996,595211,67.589996
67.550003,67.949997,66.290001,67.040001,477487,67.040001
66.68,67.260002,65.330002,66.18,680441,66.18
66.32,67,64.809998,65.309998,666487,65.309998
64.879997,65.389999,63.110001,63.689999,790286,63.689999
63.5,63.950001,62.630001,63.139999,708906,63.139999
62.990002,64.139999,62.52,63.099998,609129,63.099998
62.700001,63.32,61.310001,62.209999,761240,62.209999
61.740002,63.18,61.200001,61.669998,866628,61.669998
61.639999,62.419998,60.400002,60.669998,764546,60.669998
60.75,60.790001,59.259998,60.189999,821729,60.189999
60.700001,61.279999,58.68,59.93,806219,59.93
58.880001,59.349998,54.75,55.689999,1095643,55.689999
55.27,57.369999,55.130001,56.25,844696,56.25
56.02,57.259998,55.59,56.459999,256499,56.459999
56.580002,57.959999,55.889999,56.459999,159001,56.459999
56.720001,57.330002,55.080002,56.759998,699684,56.759998
57.389999,57.439999,52.77,53.43,983120,53.43
53.389999,55.860001,53.389999,54.630001,734277,54.630001
NA,NA,NA,NA,NA,NA
50.619999,52.25,50.099998,51.630001,663108,51.630001
51.540001,52.380001,50.299999,51.560001,764010,51.560001
52.09,52.560001,50.060001,50.290001,831688,50.290001
50.310001,52.200001,49.41,51.450001,812721,51.450001
51.27,51.790001,49.650002,50.93,796714,50.93
52.450001,53.849998,52.029999,52.950001,758010,52.950001
53.130001,54.549999,52.43,53.25,738130,53.25
52.93,53.299999,50.080002,51.490002,987266,51.490002
51.759998,54.220001,50.599998,52.610001,987717,52.610001
52.029999,52.810001,50.529999,51,733225,51
50.889999,52.43,50.700001,51.650002,665262,51.650002
51.950001,52.880001,50.939999,51.150002,730810,51.150002
51.200001,53.27,50.349998,52.580002,733627,52.580002
52.830002,52.950001,50.84,51.200001,526839,51.200001
51.25,51.869999,49.009998,49.880001,211257,49.880001
49.16,49.59,45.790001,46.240002,120101,46.240002
45.93,48,45.93,47.200001,817721,47.200001
47.389999,47.509998,45.669998,45.880001,794130,45.880001
46.25,46.77,45.130001,45.59,694003,45.59
NA,NA,NA,NA,NA,NA
42.849998,47,42.52,46.220001,698408,46.220001
46.580002,46.700001,44.369999,44.610001,665590,44.610001
45.439999,46.220001,44.419998,45.330002,564385,45.330002
45.220001,46.529999,44.73,45.41,476970,45.41
45.799999,47.779999,44.349998,46.540001,850480,46.540001
46.259998,47.490002,45.349998,47.09,788718,47.09
46.900002,49.220001,46.650002,47.959999,817277,47.959999
48.299999,49.790001,48.110001,48.52,819939,48.52
48.73,49.950001,48.310001,49.779999,765981,49.779999
49.799999,52.580002,49.709999,52.360001,891922,52.360001
52.18,52.779999,51.369999,52.59,821782,52.59
52.279999,53.310001,51.18,51.59,812339,51.59
51.73,52.110001,50.380001,50.509998,791527,50.509998
50.779999,52.299999,50.639999,52.110001,664183,52.110001
52,52.52,51.259998,52.310001,694182,52.310001
52.299999,52.580002,50.98,52.07,288560,52.07
52.23,53.919998,52.09,53.799999,193099,53.799999
53.73,54.240002,51.799999,52.57,951158,52.57
52.950001,53.639999,51.860001,52.619999,702866,52.619999
52.450001,53.470001,52.07,53.130001,714415,53.130001
53.169998,53.939999,52.91,53.689999,593385,53.689999
53.560001,53.639999,51.330002,51.990002,650667,51.990002
52.119999,53.93,51.84,53.310001,660527,53.310001
53.240002,54.93,53.09,54.23,731312,54.23
54.279999,55.369999,53.619999,53.790001,718650,53.790001
54.009998,55.66,53.369999,55.259998,689566,55.259998
55.32,55.75,53.290001,54.560001,622472,54.560001
54.860001,55.209999,53.470001,53.66,609756,53.66
53.73,54.299999,52.860001,54.009998,606720,54.009998
53.939999,54.209999,51.799999,52.639999,749010,52.639999
52.59,52.990002,52.080002,52.720001,621003,52.720001
52.66,52.779999,51.23,52.41,750242,52.41
52.470001,54.049999,52.290001,53.099998,708312,53.099998
53.349998,54.599998,53.27,53.900002,706552,53.900002
53.959999,54.68,53.080002,54.41,623546,54.41
54.48,55.869999,54.240002,55.59,276907,55.59
55.779999,56.330002,55.290001,56.09,153728,56.09
55.939999,57.549999,55.48,56.919998,685111,56.919998
57.240002,57.610001,56.639999,56.959999,546202,56.959999
56.84,57.810001,56.709999,57.259998,513439,57.259998
57.169998,57.529999,55.080002,55.48,723012,55.48
55.459999,56.080002,55.02,55.5,538919,55.5
55.950001,57.389999,55.720001,56.939999,577227,56.939999
57,57.43,56.43,57.220001,496678,57.220001
57.220001,57.880001,55.57,55.799999,684186,55.799999
55.830002,57,55.810001,56.59,549396,56.59
56.450001,57.189999,56.09,56.560001,538399,56.560001
56.279999,56.400002,55.419998,56.220001,637677,56.220001
56.200001,56.990002,56.080002,56.66,628824,56.66
56.43,56.509998,54.52,56.07,747358,56.07
56.07,57.009998,55.959999,56.790001,597156,56.790001
56.759998,57.549999,56.740002,56.869999,652798,56.869999
57.09,58.48,57.009998,58.259998,610616,58.259998
58.349998,58.740002,58,58.610001,567604,58.610001
58.509998,58.950001,57.740002,58.52,507393,58.52
58.450001,59.23,58.049999,59.09,157241,59.09
59.009998,59.57,58.619999,59.029999,114822,59.029999
59.02,60.119999,58.389999,59.830002,786342,59.830002
59.990002,60.389999,59.66,59.98,655380,59.98
59.869999,60.07,58.279999,59.040001,738840,59.040001
58.98,59.349998,58.169998,58.82,705399,58.82
59.119999,60.380001,59.040001,59.939999,685988,59.939999
60.029999,60.220001,58.810001,59.41,732150,59.41
59.400002,59.560001,58.200001,59.299999,712209,59.299999
59.529999,60.73,59.41,60.139999,705559,60.139999
60.240002,61.799999,60.130001,61.59,670808,61.59
61.810001,62.75,61.599998,62.580002,793227,62.580002
62.639999,62.990002,62.049999,62.459999,799672,62.459999
62.5,62.77,61.889999,62.099998,684973,62.099998
62.18,63.34,61.82,63.080002,686862,63.080002
63.330002,64.480003,63.130001,64.400002,895767,64.400002
64.400002,64.790001,63.68,63.98,790677,63.98
64.220001,64.699997,64.050003,64.610001,722216,64.610001
64.480003,64.489998,63.310001,63.580002,760504,63.580002
63.709999,64.650002,63.66,63.889999,625588,63.889999
63.759998,63.84,63.029999,63.400002,555858,63.400002
63.57,64.370003,62.990002,64.050003,547469,64.050003
64.32,64.610001,63.66,63.759998,235376,63.759998
63.75,64.160004,63.459999,64,148238,64
64,65.919998,64,65.699997,763527,65.699997
65.75,66.599998,65.580002,66.300003,700598,66.300003
66.169998,66.43,65.660004,65.889999,678386,65.889999
65.809998,66.279999,64.900002,65.209999,603001,65.209999
65.129997,65.18,62.279999,63.299999,1000836,63.299999
62.950001,63.689999,62.459999,63.5,654076,63.5
63.580002,64.75,63.299999,63.91,750494,63.91
63.400002,63.93,62.77,63.599998,676872,63.599998
63.610001,63.68,60.950001,61.810001,914661,61.810001
61.549999,62.52,61.299999,61.939999,646866,61.939999
61.43,62.950001,60.040001,62.25,768810,62.25
62.169998,62.490002,60.66,61.400002,842810,61.400002
61.439999,62.369999,61.07,62.119999,791769,62.119999
62.02,62.209999,60.919998,61.700001,769583,61.700001
61.639999,62.490002,61.419998,61.66,786494,61.66
61.650002,63.330002,60.639999,61.040001,1003106,61.040001
60.860001,62.110001,60.689999,61.779999,751668,61.779999
61.369999,62.34,60.849998,62.02,723001,62.02
62.119999,63.48,62.080002,62.869999,545679,62.869999
63.119999,63.639999,62.52,62.759998,215802,62.759998
63.529999,63.810001,62.450001,63.099998,131888,63.099998
63.279999,63.599998,62.75,62.990002,641680,62.990002
62.639999,62.779999,61.029999,61.419998,766728,61.419998
61.27,61.290001,57.330002,57.91,1108052,57.91
58.209999,59.099998,57.5,58.630001,758099,58.630001
58.939999,59.57,58.130001,59.139999,1020323,59.139999
59.07,59.139999,56.880001,58.810001,1124959,58.810001
59.119999,59.700001,56.330002,56.59,842281,56.59
56.459999,56.610001,53.049999,53.5,1031488,53.5
53.419998,54.630001,52.110001,53.25,984308,53.25
52.889999,53.779999,52.43,53.48,831625,53.48
52.860001,53.41,50.599998,51.68,943186,51.68
51.66,53.299999,51.169998,52.59,790067,52.59
53.099998,54.32,52.619999,53.990002,828133,53.990002
54.240002,54.84,53.049999,53.259998,687146,53.259998
53.43,54.040001,52.91,53.27,642940,53.27
53.040001,53.049999,50.720001,51.139999,786105,51.139999
51.07,53.450001,50.919998,52.279999,945024,52.279999
52.18,52.98,51.700001,52.509998,574229,52.509998
52.5,52.740002,51.580002,51.93,397868,51.93
51.950001,54.310001,51.5,53.900002,181640,53.900002
54.09,54.419998,53.279999,53.759998,122838,53.759998
54.119999,57.02,54.110001,56.650002,854514,56.650002
57.259998,57.98,56.66,57.43,676047,57.43
57.720001,58.220001,56.75,57.900002,597164,57.900002
57.740002,58.84,57.200001,57.830002,673140,57.830002
58.84,59.93,58.650002,59.380001,686817,59.380001
59.27,59.73,58.610001,59.43,531405,59.43
59.220001,59.799999,57.75,58.470001,556101,58.470001
59.27,60.279999,58.34,59.09,674887,59.09
59.139999,59.43,56.09,56.25,878938,56.25
NA,NA,NA,NA,NA,NA
57.380001,57.82,56.290001,57.509998,698015,57.509998
57.77,58.459999,57.299999,57.66,540861,57.66
57.560001,59.099998,57.290001,57.830002,551872,57.830002
58.400002,60.529999,58.349998,60.43,690656,60.43
60.439999,60.939999,60.139999,60.200001,573019,60.200001
60.459999,60.740002,59.93,60.209999,469029,60.209999
60.25,60.919998,59.200001,59.580002,566818,59.580002
59.259998,60.060001,57.07,57.619999,712540,57.619999
57.52,58.360001,56.209999,56.779999,504432,56.779999
56.599998,57.32,54.720001,55.299999,215361,55.299999
55.720001,56.360001,54.990002,55.630001,105217,55.630001
56.220001,56.84,55.720001,56.220001,619483,56.220001
56.169998,57.470001,55.740002,56.77,521876,56.77
57.23,57.639999,55.330002,55.880001,745248,55.880001
55.900002,56.990002,55.810001,56.02,559282,56.02
55.93,56.57,55.68,56.200001,476785,56.200001
56.200001,57.099998,55.810001,56.869999,529742,56.869999
57.07,58.470001,56.959999,58.049999,547401,58.049999
58.34,58.82,57.810001,58.580002,614001,58.580002
57.849998,57.990002,53.59,53.950001,886748,53.950001
54.540001,56.049999,54.150002,55.66,739810,55.66
55.380001,55.610001,54.220001,54.689999,823844,54.689999
54.950001,55.419998,53.290001,53.630001,682794,53.630001
53.419998,53.77,50.52,51.09,1063214,51.09
52.330002,53.060001,51.939999,52.540001,724762,52.540001
52.880001,54.919998,52.369999,54.5,726386,54.5
54.32,55.18,53.540001,54.93,611027,54.93
54.73,57.470001,54.209999,57.099998,783486,57.099998
56.740002,56.849998,53.970001,55.23,718293,55.23
54.900002,55.330002,53.77,54.470001,527866,54.470001
54.740002,55.669998,54.259998,54.869999,168345,54.869999
54.959999,56.41,54.84,56.209999,113571,56.209999
56.099998,56.599998,55.279999,56.34,659258,56.34
56.049999,57.130001,55.549999,55.68,704035,55.68
55.939999,56.459999,54.849998,55.349998,621573,55.349998
55.349998,55.599998,53.240002,54.169998,807151,54.169998
53.25,55.259998,52.959999,53.639999,679022,53.639999
53.759998,55.720001,53.689999,54.93,596624,54.93
55.709999,56.75,55.34,55.779999,674048,55.779999
55.880001,56.889999,55.43,56.709999,630760,56.709999
56.630001,56.720001,54.549999,55.099998,708268,55.099998
55,55.240002,52.84,53.939999,970804,53.939999
53.919998,56.580002,53.84,56.259998,682298,56.259998
55.950001,57.759998,55.75,56.299999,712466,56.299999
56.189999,56.950001,54.830002,56.52,714294,56.52
56.799999,58.16,56.580002,57.849998,646993,57.849998
58.029999,58.759998,57.200001,57.400002,755472,57.400002
57.889999,58.299999,55.610001,55.75,858772,55.75
55.93,56.34,54,55.09,845977,55.09
55.150002,55.68,54.439999,54.849998,599470,54.849998
61.48,63.380001,58.77,62.900002,1404916,62.900002
61.959999,62.59,58.459999,59.34,993237,59.34
58.810001,59.43,57.669998,58.110001,216961,58.110001
58.200001,59.540001,58.009998,58.130001,112327,58.130001
58.650002,59.099998,57.790001,58.09,576019,58.09
59.25,59.389999,57.369999,58.639999,526785,58.639999
58.439999,58.490002,56.689999,57.290001,591529,57.290001
56.700001,57.02,55.549999,56.490002,563550,56.490002
56.689999,56.84,55.41,56.41,599653,56.41
56.509998,56.759998,54.75,55.91,712966,55.91
56.540001,56.57,53.98,54.07,532522,54.07
54.279999,54.84,53.049999,53.619999,589176,53.619999
54,54.419998,52.169998,52.639999,590306,52.639999
52.470001,52.91,50.990002,52.450001,642466,52.450001
52.290001,53.349998,52.040001,52.810001,541104,52.810001
52.689999,54.060001,52.59,52.75,549019,52.75
52.810001,53.27,51.810001,52.630001,658324,52.630001
52.57,53.740002,52.310001,52.59,632666,52.59
52.689999,53.970001,51.380001,53.549999,613944,53.549999
53.880001,54.93,53.639999,54.700001,467643,54.700001
54.900002,54.900002,52.77,53.59,467643,53.59
53.509998,53.790001,52.389999,52.810001,511249,52.810001
52.919998,53.740002,52.52,53.360001,451643,53.360001
52.990002,54.16,52.619999,53.93,418422,53.93
54.09,54.619999,53.349998,53.779999,174477,53.779999
53.709999,54.029999,52.709999,53.310001,95979,53.310001
53.389999,54.619999,53.099998,54.16,506573,54.16
54.299999,56.07,53.619999,55.970001,620202,55.970001
55.900002,56.509998,55.41,56.23,480764,56.23
56.07,56.740002,55.599998,56.66,445020,56.66
56.650002,56.919998,55.580002,55.810001,437020,55.810001
55.799999,55.91,54.610001,55.540001,521457,55.540001
55.529999,55.73,54.419998,55.060001,659328,55.060001
54.900002,55.59,53.709999,54.18,677419,54.18
54.150002,56.330002,54.07,56.200001,538117,56.200001
56.41,57.43,55.830002,56.540001,580350,56.540001
56.560001,57.5,56.299999,57.23,435319,57.23
57.259998,57.849998,56.110001,56.349998,623258,56.349998
56.349998,57.880001,56.27,57.150002,678165,57.150002
57.080002,57.48,55.759998,57.240002,636941,57.240002
57.400002,57.400002,56.25,56.860001,498981,56.860001
56.889999,57.549999,56.540001,56.799999,586568,56.799999
56.790001,57.529999,56.200001,57.119999,547635,57.119999
57.389999,57.790001,56.630001,56.77,516832,56.77
56.91,57.970001,56.43,57.720001,375993,57.720001
57.880001,58.09,56.549999,57.049999,159328,57.049999
56.900002,57.110001,55.040001,55.209999,121214,55.209999
55.16,57.25,54.759998,57.110001,674891,57.110001
57,58.669998,56.599998,58.580002,593533,58.580002
58.310001,58.740002,57.5,57.77,508244,57.77
57.919998,58.150002,57.209999,58.009998,420642,58.009998
57.919998,58.560001,57.759998,58.41,443816,58.41
58.27,58.68,57.509998,58.110001,454256,58.110001
NA,NA,NA,NA,NA,NA
55.470001,56.669998,55.419998,55.959999,616423,55.959999
55.959999,56.799999,55.349998,56.099998,560554,56.099998
56.43,58.66,56.279999,58.43,760541,58.43
58.360001,59.119999,58.099998,58.43,649461,58.43
58.32,59.849998,57.700001,59.200001,679609,59.200001
59.110001,59.25,58.23,59.02,511561,59.02
58.919998,59.52,58.52,59.240002,566822,59.240002
59.060001,59.220001,58.110001,58.759998,589650,58.759998
58.880001,59.720001,58.75,59.18,530851,59.18
59.360001,60.48,59.27,60.07,512288,60.07
59.869999,60.34,59.709999,60.209999,347395,60.209999
60.23,61.060001,60.029999,60.939999,163744,60.939999
60.549999,61.18,60.32,60.93,131071,60.93
60.860001,61.470001,60.790001,61.220001,426341,61.220001
61.110001,61.200001,60.02,60.439999,552517,60.439999
60.41,60.77,60.099998,60.52,314711,60.52
NA,NA,NA,NA,NA,NA
61.200001,61.830002,61.060001,61.68,265091,61.68
61.73,61.970001,61.240002,61.720001,351899,61.720001
61.709999,62.34,61.09,61.68,427149,61.68
61.68,61.880001,60.630001,61.060001,494535,61.060001
61.599998,61.599998,60.639999,61.18,486873,61.18
61.18,64.089996,61.130001,63.049999,885861,63.049999
63.709999,64.720001,62.639999,63.27,724236,63.27
62.91,63.150002,62.110001,62.700001,582649,62.700001
62.84,65.650002,59.150002,59.610001,1205710,59.610001
59.990002,60.310001,58.66,59.560001,750933,59.560001
59.610001,59.779999,58.849998,59.040001,596186,59.040001
59.040001,59.27,57.91,58.080002,584002,58.080002
58.029999,58.720001,57.720001,58.23,507714,58.23
58.200001,58.360001,57.360001,57.810001,433169,57.810001
58.099998,58.869999,57.560001,58.52,182871,58.52
58.59,58.98,58.27,58.540001,122561,58.540001
59.169998,59.73,57.68,58.34,648335,58.34
58.259998,58.380001,56.029999,56.740002,620119,56.740002
56.110001,56.27,54.77,55.59,703995,55.59
55.689999,55.950001,53.849998,54.189999,586195,54.189999
53.700001,53.709999,52.130001,53.139999,712880,53.139999
52.77,54.060001,52.68,53.48,633963,53.48
53.970001,54.369999,52.810001,53.330002,624979,53.330002
53.09,53.200001,51.66,52.139999,720123,52.139999
52.919998,53.360001,50.970001,51.560001,827907,51.560001
51.009998,51.970001,49.799999,50.110001,876044,50.110001
49.939999,51.549999,49.310001,49.610001,859357,49.610001
49.509998,51.880001,49.470001,50.75,887946,50.75
51.169998,52.200001,50.240002,50.950001,750659,50.950001
51.110001,51.48,50.09,50.32,768345,50.32
50.119999,50.490002,49.419998,49.57,715894,49.57
49.610001,50.689999,49.580002,49.939999,725733,49.939999
49.959999,51.73,49.950001,51.169998,795256,51.169998
51.720001,51.959999,50.599998,51.419998,745400,51.419998
51.509998,52.34,51.32,52.049999,607343,52.049999
52.23,52.41,50.880001,52.049999,221774,52.049999
52.119999,53.66,51.93,53.290001,113683,53.290001
53.5,54.5,53.220001,53.779999,676179,53.779999
53.740002,53.860001,52.549999,53.380001,707555,53.380001
52.599998,52.639999,50.450001,51.43,765515,51.43
51.369999,52.02,49.689999,49.900002,764989,49.900002
50.080002,50.439999,48.299999,48.73,884482,48.73
48.630001,48.779999,45.880001,47.09,1011915,47.09
46.490002,47.029999,43.849998,44.759998,1101659,44.759998
43.700001,47.560001,43.32,46.75,949471,46.75
